Reported_Date,Type,State,Age_Group,Gender,Cases,Monetary_Loss
2010-07-31,Credit Card Fraud,CA,60+,Male,362,935.54
2010-08-03,Phone or Utilities Fraud,CA,40-49,Female,359,3329.81
2010-08-03,Phone or Utilities Fraud,FL,18-29,Male,361,1763.06
2010-08-03,Loan or Lease Fraud,TX,60+,Female,358,
2010-08-04,Loan or Lease Fraud,NC,60+,Female,367,854.54
2010-08-04,Bank Fraud,TX,60+,Male,360,2734.34
2010-08-05,Phone or Utilities Fraud,IL,18-29,Male,357,2464.51
2010-08-08,Employment Fraud,GA,40-49,Female,360,2526.23
2010-08-08,Employment Fraud,CA,30-39,Male,360,5380.31
2010-08-08,Bank Fraud,CA,30-39,Female,359,8109.21
2010-08-09,Credit Card Fraud,CA,18-29,Male,362,1481.43
2010-08-10,Credit Card Fraud,NC,18-29,Male,353,4286.24
2010-08-10,Phone or Utilities Fraud,NY,30-39,Female,367,3179.27
2010-08-13,Employment Fraud,NY,40-49,Female,373,780.16
2010-08-14,Phone or Utilities Fraud,FL,30-39,Female,342,1407.47
2010-08-14,Bank Fraud,CA,30-39,Female,363,3970.1
2010-08-14,Government Documents or Benefits Fraud,NC,40-49,Male,363,6915.27
2010-08-16,Employment Fraud,CA,50-59,Male,365,3399.72
2010-08-17,Tax-Related Fraud,CA,50-59,Female,366,8196.34
2010-08-19,Bank Fraud,IL,50-59,Male,347,3833.55
2010-08-19,Credit Card Fraud,CA,50-59,Male,346,3098.47
2010-08-22,Employment Fraud,FL,40-49,Male,349,1122.09
2010-08-22,Loan or Lease Fraud,IL,40-49,Male,372,4598.13
2010-08-23,Employment Fraud,PA,50-59,Male,383,804.71
2010-08-23,Loan or Lease Fraud,NY,40-49,Female,340,5136.2
2010-08-26,Bank Fraud,CA,40-49,Male,365,5528.34
2010-08-27,Employment Fraud,CA,30-39,Female,375,
2010-08-28,Credit Card Fraud,TX,40-49,Female,350,2928.27
2010-08-28,Government Documents or Benefits Fraud,OH,40-49,Male,359,1102.1
2010-08-30,Credit Card Fraud,CA,50-59,Female,371,3489.23
2010-08-31,Loan or Lease Fraud,TX,40-49,Female,353,1005.06
2010-08-31,Credit Card Fraud,GA,40-49,Male,366,28202.27
2010-08-31,Loan or Lease Fraud,GA,30-39,Male,360,2419.23
2010-08-31,Credit Card Fraud,IL,30-39,Female,370,
2010-09-01,Loan or Lease Fraud,FL,40-49,Female,361,8031.92
2010-09-02,Phone or Utilities Fraud,IL,18-29,Male,359,
2010-09-06,Loan or Lease Fraud,FL,50-59,Female,361,1489.65
2010-09-07,Loan or Lease Fraud,PA,50-59,Male,353,9804.38
2010-09-09,Credit Card Fraud,OH,30-39,Male,355,2905.03
2010-09-10,Bank Fraud,NY,18-29,Male,367,2591.85
2010-09-10,Tax-Related Fraud,TX,30-39,Female,353,3409.94
2010-09-11,Bank Fraud,CA,40-49,Female,352,1682.03
2010-09-11,Credit Card Fraud,FL,30-39,Male,350,1514.06
2010-09-11,Bank Fraud,CA,60+,Male,383,959.84
2010-09-11,Credit Card Fraud,NC,30-39,Female,369,7874.74
2010-09-12,Government Documents or Benefits Fraud,NC,50-59,Female,349,4966.31
2010-09-14,Credit Card Fraud,GA,30-39,Female,374,4895.1
2010-09-15,Employment Fraud,OH,50-59,Male,362,5945.37
2010-09-15,Credit Card Fraud,IL,18-29,Male,367,9886.34
2010-09-15,Credit Card Fraud,NC,50-59,Female,348,
2010-09-15,Tax-Related Fraud,OH,50-59,Female,357,22492.02
2010-09-15,Loan or Lease Fraud,TX,50-59,Female,357,2077.44
2010-09-16,Bank Fraud,FL,18-29,Male,356,605.13
2010-09-17,Credit Card Fraud,CA,50-59,Male,361,6359.73
2010-09-18,Credit Card Fraud,FL,30-39,Male,340,1897.07
2010-09-18,Phone or Utilities Fraud,GA,50-59,Male,348,4637.36
2010-09-18,Employment Fraud,OH,30-39,Male,354,3938.97
2010-09-20,Employment Fraud,TX,40-49,Female,348,16081.75
2010-09-21,Credit Card Fraud,CA,40-49,Male,358,10572.74
2010-09-21,Phone or Utilities Fraud,CA,30-39,Male,363,7480.3
2010-09-21,Tax-Related Fraud,IL,50-59,Female,360,3348.52
2010-09-22,Credit Card Fraud,PA,40-49,Male,351,4727.39
2010-09-23,Tax-Related Fraud,CA,18-29,Male,383,2117.25
2010-09-25,Bank Fraud,IL,30-39,Female,353,1549.54
2010-09-25,Government Documents or Benefits Fraud,FL,40-49,Female,365,
2010-09-25,Phone or Utilities Fraud,NY,40-49,Female,348,1709.67
2010-09-26,Employment Fraud,NC,30-39,Male,337,6521.48
2010-09-26,Credit Card Fraud,CA,18-29,Female,355,8397.95
2010-09-26,Credit Card Fraud,TX,30-39,Male,360,3365.47
2010-09-27,Loan or Lease Fraud,NC,30-39,Male,351,3444.16
2010-09-29,Bank Fraud,OH,30-39,Male,376,7429.26
2010-10-03,Credit Card Fraud,OH,18-29,Female,348,22448.42
2010-10-04,Credit Card Fraud,NY,60+,Female,364,8686.29
2010-10-05,Bank Fraud,FL,30-39,Male,388,1318.15
2010-10-05,Government Documents or Benefits Fraud,NY,18-29,Female,362,4508.46
2010-10-07,Phone or Utilities Fraud,FL,40-49,Male,359,2076.22
2010-10-08,Loan or Lease Fraud,CA,50-59,Female,367,8625.52
2010-10-11,Employment Fraud,TX,18-29,Male,372,14700.02
2010-10-13,Phone or Utilities Fraud,FL,40-49,Female,356,4015.55
2010-10-14,Bank Fraud,TX,30-39,Female,352,7711.2
2010-10-16,Credit Card Fraud,CA,30-39,Male,357,769.65
2010-10-17,Credit Card Fraud,GA,18-29,Male,375,3075.49
2010-10-19,Employment Fraud,FL,40-49,Female,376,6896.96
2010-10-19,Credit Card Fraud,GA,50-59,Male,376,776.44
2010-10-21,Credit Card Fraud,MI,30-39,Female,369,3054.34
2010-10-22,Bank Fraud,GA,18-29,Male,352,901.91
2010-10-22,Phone or Utilities Fraud,NC,30-39,Female,353,6816.61
2010-10-24,Government Documents or Benefits Fraud,CA,60+,Female,360,1915.34
2010-10-24,Phone or Utilities Fraud,IL,50-59,Female,354,7651.71
2010-10-25,Credit Card Fraud,NY,50-59,Female,355,4604.83
2010-10-25,Bank Fraud,TX,30-39,Male,366,18317.18
2010-10-26,Tax-Related Fraud,GA,50-59,Female,369,6587.39
2010-10-27,Employment Fraud,FL,30-39,Male,361,4978.68
2010-10-28,Credit Card Fraud,CA,40-49,Female,374,2789.55
2010-10-28,Employment Fraud,TX,40-49,Female,381,4712.26
2010-10-28,Employment Fraud,CA,50-59,Male,359,2477.26
2010-10-29,Bank Fraud,PA,30-39,Female,354,2202.55
2010-10-29,Credit Card Fraud,TX,50-59,Male,358,9479.11
2010-10-29,Credit Card Fraud,CA,18-29,Female,366,1883.02
2010-10-31,Employment Fraud,NY,18-29,Female,357,3271.01
2010-10-31,Employment Fraud,CA,30-39,Male,358,798.1
2010-11-01,Credit Card Fraud,CA,50-59,Female,362,1031.9
2010-11-01,Credit Card Fraud,IL,30-39,Female,353,1678.0
2010-11-02,Government Documents or Benefits Fraud,NY,40-49,Male,370,7651.77
2010-11-03,Credit Card Fraud,CA,30-39,Male,355,2020.53
2010-11-03,Government Documents or Benefits Fraud,OH,40-49,Male,376,2128.36
2010-11-03,Credit Card Fraud,NY,30-39,Female,359,979.03
2010-11-04,Tax-Related Fraud,CA,40-49,Male,373,2399.73
2010-11-05,Bank Fraud,TX,30-39,Female,368,823.34
2010-11-05,Government Documents or Benefits Fraud,FL,30-39,Female,379,1541.73
2010-11-06,Tax-Related Fraud,IL,50-59,Female,369,5875.74
2010-11-08,Bank Fraud,GA,50-59,Female,372,3274.56
2010-11-10,Loan or Lease Fraud,NC,50-59,Female,365,2430.28
2010-11-12,Bank Fraud,TX,30-39,Female,376,44928.91
2010-11-12,Government Documents or Benefits Fraud,TX,18-29,Male,376,2623.66
2010-11-13,Phone or Utilities Fraud,CA,18-29,Male,362,7420.7
2010-11-13,Credit Card Fraud,MI,18-29,Female,376,1775.98
2010-11-14,Bank Fraud,NY,40-49,Male,375,731.76
2010-11-15,Credit Card Fraud,OH,18-29,Male,360,5715.93
2010-11-15,Loan or Lease Fraud,IL,30-39,Female,355,3202.87
2010-11-16,Loan or Lease Fraud,FL,40-49,Male,375,1455.63
2010-11-16,Loan or Lease Fraud,TX,60+,Female,388,126.68
2010-11-17,Employment Fraud,NY,18-29,Male,391,6966.52
2010-11-18,Credit Card Fraud,NY,30-39,Male,375,570.07
2010-11-18,Loan or Lease Fraud,CA,50-59,Female,361,2547.05
2010-11-19,Bank Fraud,FL,30-39,Male,377,
2010-11-20,Phone or Utilities Fraud,TX,40-49,Female,382,
2010-11-22,Bank Fraud,GA,40-49,Male,360,2589.22
2010-11-23,Bank Fraud,CA,50-59,Male,381,2606.7
2010-11-24,Credit Card Fraud,NY,30-39,Female,350,5999.44
2010-11-25,Bank Fraud,CA,50-59,Male,362,2492.15
2010-11-26,Credit Card Fraud,NY,50-59,Male,370,5809.46
2010-11-26,Bank Fraud,FL,60+,Male,361,1523.54
2010-11-27,Credit Card Fraud,TX,50-59,Female,384,2949.64
2010-11-27,Credit Card Fraud,MI,18-29,Male,368,13204.39
2010-11-27,Employment Fraud,NY,30-39,Male,355,1156.32
2010-11-27,Bank Fraud,MI,40-49,Male,365,6202.07
2010-11-29,Credit Card Fraud,PA,40-49,Female,357,
2010-12-01,Credit Card Fraud,TX,30-39,Female,376,5339.6
2010-12-04,Loan or Lease Fraud,NY,50-59,Female,371,3288.27
2010-12-07,Tax-Related Fraud,TX,30-39,Male,403,2431.81
2010-12-07,Employment Fraud,TX,60+,Male,372,1135.34
2010-12-07,Employment Fraud,IL,30-39,Male,377,4028.67
2010-12-07,Employment Fraud,GA,50-59,Female,385,2287.52
2010-12-07,Employment Fraud,OH,60+,Female,385,2373.7
2010-12-08,Government Documents or Benefits Fraud,MI,30-39,Female,372,468.51
2010-12-10,Phone or Utilities Fraud,IL,30-39,Male,394,8904.32
2010-12-11,Bank Fraud,PA,30-39,Female,376,1337.43
2010-12-11,Tax-Related Fraud,NY,18-29,Male,390,1523.63
2010-12-12,Credit Card Fraud,CA,60+,Female,379,5198.04
2010-12-17,Bank Fraud,MI,40-49,Male,404,
2010-12-18,Credit Card Fraud,FL,50-59,Female,372,2691.53
2010-12-18,Bank Fraud,NY,40-49,Male,390,1516.38
2010-12-20,Government Documents or Benefits Fraud,OH,60+,Male,383,2722.72
2010-12-20,Employment Fraud,TX,50-59,Female,371,718.57
2010-12-21,Credit Card Fraud,TX,30-39,Female,372,4322.09
2010-12-22,Employment Fraud,CA,60+,Female,360,1042.7
2010-12-24,Phone or Utilities Fraud,CA,30-39,Female,394,924.77
2010-12-25,Phone or Utilities Fraud,IL,40-49,Female,373,2206.43
2010-12-25,Credit Card Fraud,NY,18-29,Male,379,4237.0
2010-12-26,Bank Fraud,OH,18-29,Male,378,899.03
2010-12-27,Loan or Lease Fraud,OH,40-49,Female,387,1324.15
2010-12-27,Loan or Lease Fraud,PA,50-59,Female,375,6781.98
2010-12-27,Credit Card Fraud,NY,40-49,Female,380,
2010-12-28,Employment Fraud,CA,30-39,Male,393,2924.34
2010-12-28,Phone or Utilities Fraud,CA,60+,Female,372,3621.08
2010-12-30,Phone or Utilities Fraud,GA,30-39,Female,365,1867.48
2010-12-30,Credit Card Fraud,CA,30-39,Other,392,1011.47
2010-12-30,Loan or Lease Fraud,IL,50-59,Male,374,13107.0
2010-12-30,Bank Fraud,IL,18-29,Male,390,2274.28
2010-12-31,Credit Card Fraud,FL,18-29,Female,388,624.85
2011-01-01,Loan or Lease Fraud,FL,30-39,Female,411,1423.33
2011-01-02,Credit Card Fraud,CA,30-39,Female,423,5210.01
2011-01-02,Credit Card Fraud,NY,50-59,Female,419,4455.32
2011-01-05,Bank Fraud,IL,30-39,Male,399,917.48
2011-01-10,Bank Fraud,NC,30-39,Male,424,3185.99
2011-01-10,Tax-Related Fraud,NY,30-39,Female,421,7897.84
2011-01-11,Credit Card Fraud,CA,30-39,Male,419,
2011-01-11,Government Documents or Benefits Fraud,TX,18-29,Female,416,1038.79
2011-01-12,Credit Card Fraud,MI,30-39,Male,426,10693.94
2011-01-13,Bank Fraud,TX,40-49,Male,404,592.46
2011-01-14,Phone or Utilities Fraud,OH,50-59,Male,417,6835.39
2011-01-16,Employment Fraud,CA,30-39,Female,417,1084.92
2011-01-17,Government Documents or Benefits Fraud,IL,30-39,Female,416,4267.17
2011-01-19,Tax-Related Fraud,GA,30-39,Female,421,3225.86
2011-01-19,Government Documents or Benefits Fraud,MI,18-29,Male,427,5530.21
2011-01-20,Credit Card Fraud,OH,40-49,Female,429,2108.51
2011-01-21,Bank Fraud,FL,40-49,Female,416,2233.18
2011-01-22,Phone or Utilities Fraud,CA,18-29,Male,427,2281.58
2011-01-22,Employment Fraud,FL,18-29,Male,411,13428.44
2011-01-23,Employment Fraud,NC,30-39,Female,427,5968.32
2011-01-23,Credit Card Fraud,NC,30-39,Male,401,6561.46
2011-01-23,Bank Fraud,NY,30-39,Male,411,3683.49
2011-01-24,Credit Card Fraud,TX,50-59,Male,418,2273.09
2011-01-25,Credit Card Fraud,NY,30-39,Female,432,2806.48
2011-01-27,Credit Card Fraud,NC,50-59,Male,415,397.29
2011-01-29,Bank Fraud,PA,30-39,Female,435,1476.42
2011-02-01,Phone or Utilities Fraud,CA,30-39,Female,431,2531.47
2011-02-01,Phone or Utilities Fraud,CA,30-39,Female,425,4849.98
2011-02-06,Credit Card Fraud,OH,30-39,Female,445,7054.34
2011-02-09,Loan or Lease Fraud,TX,50-59,Male,419,558.16
2011-02-09,Employment Fraud,IL,18-29,Male,426,9165.63
2011-02-10,Phone or Utilities Fraud,CA,30-39,Female,428,2943.41
2011-02-10,Phone or Utilities Fraud,NC,50-59,Female,422,13140.01
2011-02-11,Credit Card Fraud,NY,50-59,Male,448,1242.19
2011-02-12,Credit Card Fraud,PA,50-59,Female,427,796.56
2011-02-13,Phone or Utilities Fraud,CA,40-49,Female,439,8937.69
2011-02-13,Bank Fraud,CA,40-49,Male,432,1084.7
2011-02-16,Employment Fraud,PA,18-29,Male,424,5967.64
2011-02-18,Bank Fraud,FL,60+,Male,412,9289.02
2011-02-19,Tax-Related Fraud,FL,18-29,Male,424,2738.0
2011-02-19,Credit Card Fraud,IL,30-39,Female,410,15563.62
2011-02-21,Employment Fraud,FL,30-39,Female,433,6026.19
2011-02-21,Phone or Utilities Fraud,CA,40-49,Male,422,11875.28
2011-02-21,Phone or Utilities Fraud,CA,60+,Male,423,1179.22
2011-02-23,Credit Card Fraud,NC,30-39,Female,431,1192.03
2011-02-24,Credit Card Fraud,TX,50-59,Female,417,8614.64
2011-02-24,Credit Card Fraud,FL,30-39,Male,436,6570.9
2011-02-25,Phone or Utilities Fraud,GA,30-39,Male,434,4565.11
2011-02-25,Credit Card Fraud,NY,18-29,Female,426,4816.25
2011-02-28,Phone or Utilities Fraud,TX,30-39,Male,426,1759.57
2011-02-28,Credit Card Fraud,TX,40-49,Female,433,1511.08
2011-02-28,Employment Fraud,GA,50-59,Female,429,8724.25
2011-03-02,Credit Card Fraud,OH,18-29,Female,433,12691.66
2011-03-03,Credit Card Fraud,NC,30-39,Female,420,342.21
2011-03-06,Credit Card Fraud,CA,30-39,Male,423,759.98
2011-03-07,Government Documents or Benefits Fraud,FL,60+,Male,412,1614.89
2011-03-08,Credit Card Fraud,PA,30-39,Male,433,10708.4
2011-03-09,Credit Card Fraud,TX,40-49,Female,447,2903.0
2011-03-11,Employment Fraud,IL,40-49,Male,433,4427.9
2011-03-11,Credit Card Fraud,PA,30-39,Female,441,809.91
2011-03-11,Tax-Related Fraud,IL,50-59,Female,436,17666.95
2011-03-11,Loan or Lease Fraud,GA,18-29,Female,442,3540.7
2011-03-17,Government Documents or Benefits Fraud,NY,40-49,Female,430,3563.96
2011-03-20,Credit Card Fraud,NC,40-49,Other,423,14892.37
2011-03-20,Bank Fraud,NY,60+,Female,435,1184.86
2011-03-21,Loan or Lease Fraud,NY,18-29,Female,422,1048.65
2011-03-22,Employment Fraud,CA,18-29,Female,426,5662.36
2011-03-25,Tax-Related Fraud,MI,30-39,Female,439,3995.02
2011-03-26,Bank Fraud,FL,50-59,Female,438,3334.32
2011-03-27,Bank Fraud,CA,18-29,Female,417,2127.13
2011-03-28,Credit Card Fraud,CA,60+,Male,436,4578.24
2011-03-29,Government Documents or Benefits Fraud,CA,60+,Female,435,8536.59
2011-03-29,Credit Card Fraud,NY,30-39,Male,418,3183.4
2011-03-30,Bank Fraud,TX,18-29,Male,423,227.19
2011-04-02,Credit Card Fraud,TX,30-39,Female,452,1678.61
2011-04-02,Credit Card Fraud,CA,30-39,Female,437,11616.79
2011-04-02,Credit Card Fraud,OH,30-39,Female,449,3454.62
2011-04-03,Credit Card Fraud,CA,30-39,Female,429,1343.37
2011-04-03,Credit Card Fraud,NC,30-39,Female,425,5647.81
2011-04-04,Credit Card Fraud,CA,40-49,Male,439,3392.1
2011-04-04,Credit Card Fraud,TX,18-29,Male,421,4726.3
2011-04-05,Bank Fraud,TX,50-59,Male,426,7918.42
2011-04-05,Phone or Utilities Fraud,NY,18-29,Male,425,1570.95
2011-04-06,Tax-Related Fraud,TX,18-29,Male,444,2207.18
2011-04-07,Credit Card Fraud,TX,40-49,Male,402,3864.78
2011-04-08,Employment Fraud,PA,40-49,Female,423,5982.8
2011-04-09,Bank Fraud,FL,40-49,Male,430,3178.85
2011-04-10,Phone or Utilities Fraud,FL,40-49,Male,432,4229.0
2011-04-11,Phone or Utilities Fraud,IL,60+,Male,429,2067.64
2011-04-11,Employment Fraud,CA,40-49,Male,414,1694.41
2011-04-13,Employment Fraud,NC,30-39,Male,432,
2011-04-13,Credit Card Fraud,CA,18-29,Female,430,7200.35
2011-04-14,Phone or Utilities Fraud,PA,18-29,Female,421,4074.01
2011-04-15,Loan or Lease Fraud,MI,30-39,Female,412,836.16
2011-04-16,Employment Fraud,TX,40-49,Female,427,6193.2
2011-04-17,Phone or Utilities Fraud,TX,18-29,Female,427,551.7
2011-04-18,Credit Card Fraud,CA,18-29,Male,435,3380.22
2011-04-19,Credit Card Fraud,CA,30-39,Male,438,1067.96
2011-04-21,Phone or Utilities Fraud,IL,50-59,Male,428,20722.04
2011-04-22,Credit Card Fraud,GA,50-59,Female,424,
2011-04-22,Credit Card Fraud,OH,30-39,Female,415,26249.02
2011-04-22,Loan or Lease Fraud,PA,50-59,Male,431,5059.32
2011-04-23,Tax-Related Fraud,TX,18-29,Female,434,885.36
2011-04-26,Phone or Utilities Fraud,TX,40-49,Male,426,1941.65
2011-04-26,Bank Fraud,NY,50-59,Male,421,13098.95
2011-04-27,Bank Fraud,PA,18-29,Male,439,1997.81
2011-04-28,Credit Card Fraud,NY,50-59,Male,445,13372.72
2011-04-30,Credit Card Fraud,NC,18-29,Female,432,5699.41
2011-05-02,Bank Fraud,CA,40-49,Male,427,
2011-05-03,Credit Card Fraud,CA,30-39,Female,416,3679.86
2011-05-03,Phone or Utilities Fraud,IL,40-49,Female,415,2774.28
2011-05-06,Credit Card Fraud,PA,30-39,Female,415,
2011-05-08,Bank Fraud,TX,30-39,Female,413,1512.61
2011-05-08,Phone or Utilities Fraud,TX,50-59,Male,432,1943.02
2011-05-09,Credit Card Fraud,CA,50-59,Male,417,1355.43
2011-05-11,Credit Card Fraud,NC,30-39,Male,429,259.99
2011-05-12,Credit Card Fraud,FL,30-39,Female,413,1106.23
2011-05-15,Credit Card Fraud,CA,30-39,Male,429,1646.23
2011-05-16,Government Documents or Benefits Fraud,NY,50-59,Male,432,11159.58
2011-05-17,Phone or Utilities Fraud,NC,50-59,Female,406,2456.81
2011-05-17,Phone or Utilities Fraud,CA,50-59,Female,420,12340.86
2011-05-17,Credit Card Fraud,TX,50-59,Female,412,16234.32
2011-05-18,Credit Card Fraud,CA,50-59,Female,434,6171.85
2011-05-18,Government Documents or Benefits Fraud,NC,40-49,Female,415,9454.42
2011-05-20,Credit Card Fraud,FL,18-29,Male,406,1158.44
2011-05-20,Credit Card Fraud,NY,30-39,Female,412,5426.3
2011-05-22,Credit Card Fraud,TX,18-29,Female,405,3989.77
2011-05-22,Tax-Related Fraud,NY,50-59,Male,421,1362.94
2011-05-22,Bank Fraud,TX,50-59,Female,411,1420.3
2011-05-23,Phone or Utilities Fraud,MI,18-29,Male,417,2877.64
2011-05-24,Employment Fraud,OH,18-29,Male,405,18981.71
2011-05-24,Phone or Utilities Fraud,PA,40-49,Female,431,4634.13
2011-05-24,Bank Fraud,NY,40-49,Female,426,1899.81
2011-05-25,Credit Card Fraud,TX,50-59,Male,426,2011.02
2011-05-26,Bank Fraud,MI,18-29,Male,415,927.12
2011-05-27,Phone or Utilities Fraud,MI,60+,Female,440,3561.44
2011-05-29,Credit Card Fraud,CA,18-29,Female,415,20032.28
2011-06-01,Phone or Utilities Fraud,OH,50-59,Female,377,1950.96
2011-06-01,Loan or Lease Fraud,MI,30-39,Female,401,7206.81
2011-06-01,Credit Card Fraud,TX,30-39,Male,413,1483.99
2011-06-02,Phone or Utilities Fraud,TX,40-49,Female,409,2598.27
2011-06-02,Credit Card Fraud,TX,30-39,Male,405,4580.58
2011-06-03,Employment Fraud,GA,50-59,Male,415,3352.94
2011-06-04,Credit Card Fraud,OH,40-49,Male,411,6020.88
2011-06-04,Credit Card Fraud,PA,40-49,Male,417,4521.33
2011-06-05,Credit Card Fraud,NY,40-49,Female,414,1258.61
2011-06-06,Employment Fraud,FL,40-49,Female,411,11083.77
2011-06-06,Employment Fraud,TX,30-39,Female,414,953.9
2011-06-06,Bank Fraud,CA,18-29,Male,422,1535.17
2011-06-07,Government Documents or Benefits Fraud,IL,30-39,Male,402,14242.09
2011-06-08,Bank Fraud,NY,18-29,Female,412,
2011-06-08,Credit Card Fraud,NC,30-39,Female,417,2373.22
2011-06-09,Credit Card Fraud,CA,60+,Female,405,5483.5
2011-06-10,Loan or Lease Fraud,TX,30-39,Male,413,1174.81
2011-06-10,Credit Card Fraud,CA,40-49,Male,424,4317.53
2011-06-10,Credit Card Fraud,CA,30-39,Female,393,1072.32
2011-06-10,Credit Card Fraud,GA,40-49,Female,411,1667.59
2011-06-10,Credit Card Fraud,GA,30-39,Male,411,6966.91
2011-06-11,Bank Fraud,CA,60+,Male,417,7970.19
2011-06-12,Phone or Utilities Fraud,NY,18-29,Female,407,11353.28
2011-06-14,Employment Fraud,OH,40-49,Female,415,2329.63
2011-06-15,Credit Card Fraud,CA,30-39,Female,417,34328.66
2011-06-16,Phone or Utilities Fraud,FL,30-39,Male,396,347.97
2011-06-16,Credit Card Fraud,CA,30-39,Male,405,1503.91
2011-06-17,Bank Fraud,TX,30-39,Female,425,1926.34
2011-06-19,Bank Fraud,OH,30-39,Female,406,2075.82
2011-06-20,Tax-Related Fraud,FL,40-49,Male,419,5195.71
2011-06-20,Credit Card Fraud,TX,50-59,Female,390,592.17
2011-06-20,Employment Fraud,CA,50-59,Male,413,652.24
2011-06-20,Loan or Lease Fraud,CA,40-49,Male,409,3715.01
2011-06-22,Credit Card Fraud,IL,18-29,Female,418,4606.55
2011-06-22,Bank Fraud,FL,50-59,Male,410,1436.9
2011-06-24,Bank Fraud,MI,18-29,Male,401,1339.98
2011-06-25,Credit Card Fraud,TX,18-29,Female,407,
2011-06-26,Bank Fraud,PA,60+,Male,409,1475.42
2011-06-27,Employment Fraud,OH,30-39,Female,407,2199.07
2011-06-27,Bank Fraud,NC,18-29,Female,416,5794.22
2011-06-28,Phone or Utilities Fraud,GA,30-39,Female,418,
2011-06-29,Loan or Lease Fraud,NY,50-59,Male,407,660.82
2011-06-30,Credit Card Fraud,PA,50-59,Female,413,3609.39
2011-06-30,Credit Card Fraud,GA,60+,Male,410,6792.33
2011-07-02,Bank Fraud,FL,18-29,Female,399,
2011-07-03,Credit Card Fraud,NY,30-39,Female,394,3256.59
2011-07-04,Employment Fraud,FL,30-39,Male,410,4466.94
2011-07-05,Credit Card Fraud,FL,30-39,Female,390,8619.96
2011-07-06,Bank Fraud,PA,30-39,Female,386,8210.54
2011-07-06,Bank Fraud,FL,60+,Other,390,1314.74
2011-07-06,Phone or Utilities Fraud,IL,50-59,Female,384,938.95
2011-07-07,Credit Card Fraud,CA,30-39,Female,403,1072.28
2011-07-08,Employment Fraud,NY,30-39,Male,385,2180.35
2011-07-08,Government Documents or Benefits Fraud,CA,60+,Male,399,3274.11
2011-07-08,Tax-Related Fraud,GA,50-59,Male,396,1647.24
2011-07-08,Credit Card Fraud,NY,50-59,Male,395,5527.74
2011-07-09,Phone or Utilities Fraud,NC,30-39,Male,404,3748.6
2011-07-09,Credit Card Fraud,GA,50-59,Female,405,343.0
2011-07-09,Phone or Utilities Fraud,NY,30-39,Female,409,1055.25
2011-07-10,Credit Card Fraud,CA,30-39,Female,409,960.51
2011-07-11,Loan or Lease Fraud,CA,50-59,Male,405,1752.23
2011-07-12,Bank Fraud,FL,30-39,Male,396,840.6
2011-07-13,Credit Card Fraud,FL,30-39,Female,390,1071.12
2011-07-15,Government Documents or Benefits Fraud,NC,50-59,Female,421,798.21
2011-07-15,Loan or Lease Fraud,OH,30-39,Male,398,1715.78
2011-07-16,Credit Card Fraud,FL,60+,Male,386,4098.05
2011-07-17,Phone or Utilities Fraud,CA,18-29,Female,405,5708.25
2011-07-17,Tax-Related Fraud,NY,40-49,Male,388,5849.85
2011-07-20,Credit Card Fraud,TX,18-29,Male,406,18050.99
2011-07-20,Loan or Lease Fraud,IL,30-39,Female,413,2289.33
2011-07-20,Credit Card Fraud,TX,40-49,Female,389,7554.33
2011-07-22,Bank Fraud,CA,30-39,Female,410,1372.72
2011-07-23,Bank Fraud,GA,50-59,Female,405,4007.53
2011-07-26,Bank Fraud,TX,40-49,Other,412,6423.37
2011-07-30,Government Documents or Benefits Fraud,NY,40-49,Male,398,734.85
2011-07-30,Loan or Lease Fraud,IL,50-59,Male,389,25642.66
2011-07-31,Loan or Lease Fraud,IL,40-49,Male,412,3210.96
